Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
283,David James,eng ENG,GK,Portsmouth,38,1970,25,25,2232,24.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
284,Matthew Jarvis,eng ENG,MF,Wolves,23,1986,34,30,2641,29.3,3,3,6,3,0,0,3,0,0.10,0.10,0.20,0.10,0.20,Matches
285,Jermaine Jenas,eng ENG,MF,Tottenham,26,1983,19,9,939,10.4,1,2,3,1,0,0,6,0,0.10,0.19,0.29,0.10,0.29,Matches
286,Brian Jensen,dk DEN,GK,Burnley,34,1975,38,38,3344,37.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
287,Cameron Jerome,eng ENG,FW,Birmingham City,22,1986,32,32,2671,29.7,10,3,13,10,0,0,5,0,0.34,0.10,0.44,0.34,0.44,Matches
288,Park Ji-sung,kr KOR,MF,Manchester Utd,28,1981,17,10,969,10.8,3,1,4,3,0,0,0,0,0.28,0.09,0.37,0.28,0.37,Matches
289,Luis Jiménez,cl CHI,"FW,MF",West Ham,25,1984,11,6,658,7.3,1,2,3,0,1,1,3,0,0.14,0.27,0.41,0.00,0.27,Matches
290,Jô,br BRA,FW,Everton,22,1987,15,6,520,5.8,0,1,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,Matches
291,Adam Johnson,eng ENG,MF,Manchester City,22,1987,16,14,1168,13.0,1,5,6,1,0,0,1,0,0.08,0.39,0.46,0.08,0.46,Matches
292,Andrew Johnson,eng ENG,FW,Fulham,28,1981,8,7,594,6.6,0,1,1,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,Matches
293,Damien Johnson,nir NIR,MF,Birmingham City,30,1978,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
294,Eddie Johnson,us USA,FW,Fulham,25,1984,2,0,26,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
295,Glen Johnson,eng ENG,DF,Liverpool,24,1984,25,24,2137,23.7,3,3,6,3,0,0,1,0,0.13,0.13,0.25,0.13,0.25,Matches
296,Michael Johnson,eng ENG,MF,Manchester City,21,1988,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
297,Roger Johnson,eng ENG,DF,Birmingham City,26,1983,38,38,3420,38.0,0,1,1,0,0,0,8,0,0.00,0.03,0.03,0.00,0.03,Matches
298,David Jones,eng ENG,MF,Wolves,24,1984,20,16,1410,15.7,1,2,3,1,0,0,3,0,0.06,0.13,0.19,0.06,0.19,Matches
299,Kenwyne Jones,tt TRI,FW,Sunderland,24,1984,32,24,2182,24.2,9,3,12,8,1,1,1,1,0.37,0.12,0.49,0.33,0.45,Matches
300,Phil Jones,eng ENG,"DF,MF",Blackburn,17,1992,9,7,664,7.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,Nigel de Jong,nl NED,MF,Manchester City,24,1984,34,30,2627,29.2,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
302,Stephen Jordan,eng ENG,DF,Burnley,27,1982,25,23,2024,22.5,0,1,1,0,0,0,3,1,0.00,0.04,0.04,0.00,0.04,Matches
303,Younès Kaboul,fr FRA,DF,Tottenham,23,1986,10,8,788,8.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
304,Younès Kaboul,fr FRA,DF,Portsmouth,23,1986,19,19,1710,19.0,3,0,3,3,0,0,3,1,0.16,0.00,0.16,0.16,0.16,Matches
305,Gaël Kakuta,cd COD,"FW,MF",Chelsea,18,1991,1,0,32,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
306,Nikola Kalinić,hr CRO,FW,Blackburn,21,1988,26,14,1453,16.1,2,1,3,2,0,0,2,0,0.12,0.06,0.19,0.12,0.19,Matches
307,Toni Kallio,fi FIN,DF,Fulham,30,1978,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
308,Salomon Kalou,ci CIV,"FW,MF",Chelsea,23,1985,23,11,958,10.6,5,3,8,5,0,0,2,0,0.47,0.28,0.75,0.47,0.75,Matches
309,Christian Kalvenes,no NOR,"DF,MF",Burnley,32,1977,6,3,279,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
310,Diomansy Kamara,sn SEN,FW,Fulham,28,1980,9,5,454,5.0,1,0,1,1,0,0,1,0,0.20,0.00,0.20,0.20,0.20,Matches
311,Nwankwo Kanu,ng NGA,FW,Portsmouth,32,1976,23,6,840,9.3,2,2,4,2,0,0,0,0,0.21,0.21,0.43,0.21,0.43,Matches
312,Olivier Kapo,fr FRA,"FW,MF",Wigan Athletic,28,1980,1,0,32,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
313,Robbie Keane,ie IRL,FW,Tottenham,29,1980,20,15,1151,12.8,6,2,8,5,1,1,1,0,0.47,0.16,0.63,0.39,0.55,Matches
314,Martin Kelly,eng ENG,"DF,MF",Liverpool,19,1990,1,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
315,Stephen Kelly,ie IRL,DF,Fulham,25,1983,8,7,593,6.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
316,Andy Keogh,ie IRL,"FW,MF",Wolves,23,1986,13,8,745,8.3,1,1,2,1,0,0,4,0,0.12,0.12,0.24,0.12,0.24,Matches
317,Seol Ki-hyeon,kr KOR,"FW,MF",Fulham,30,1979,2,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
318,Michael Kightly,eng ENG,"FW,MF",Wolves,23,1986,9,3,426,4.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
319,Kevin Kilbane,ie IRL,"DF,MF",Hull City,32,1977,21,15,1356,15.1,1,1,2,1,0,0,2,0,0.07,0.07,0.13,0.07,0.13,Matches
320,Matthew Kilgallon,eng ENG,DF,Sunderland,25,1984,7,6,614,6.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
321,Ledley King,eng ENG,"DF,MF",Tottenham,28,1980,20,19,1542,17.1,2,0,2,2,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches
322,Marlon King,jm JAM,FW,Wigan Athletic,29,1980,3,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
323,Chris Kirkland,eng ENG,GK,Wigan Athletic,28,1981,32,32,2768,30.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
324,Dave Kitson,eng ENG,FW,Stoke City,29,1980,18,10,931,10.3,3,1,4,3,0,0,1,0,0.29,0.10,0.39,0.29,0.39,Matches
325,Ivan Klasnić,hr CRO,FW,Bolton,29,1980,27,12,1212,13.5,8,1,9,8,0,0,4,0,0.59,0.07,0.67,0.59,0.67,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
326,Zat Knight,eng ENG,DF,Bolton,29,1980,35,35,3150,35.0,1,0,1,1,0,0,1,0,0.03,0.00,0.03,0.03,0.03,Matches
327,Vincent Kompany,be BEL,DF,Manchester City,23,1986,25,21,1915,21.3,2,1,3,2,0,0,2,0,0.09,0.05,0.14,0.09,0.14,Matches
328,Paul Konchesky,eng ENG,"DF,FW",Fulham,28,1981,27,27,2365,26.3,1,1,2,1,0,0,3,0,0.04,0.04,0.08,0.04,0.08,Matches
329,Jason Koumas,wls WAL,MF,Wigan Athletic,29,1979,8,6,418,4.6,1,0,1,1,0,0,0,0,0.22,0.00,0.22,0.22,0.22,Matches
330,Radoslav Kováč,cz CZE,"DF,MF",West Ham,29,1979,31,27,2261,25.1,2,2,4,2,0,0,8,1,0.08,0.08,0.16,0.08,0.16,Matches
331,Niko Kranjčar,hr CRO,MF,Tottenham,24,1984,24,19,1652,18.4,6,6,12,6,0,0,3,0,0.33,0.33,0.65,0.33,0.65,Matches
332,Niko Kranjčar,hr CRO,MF,Portsmouth,24,1984,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
333,Péter Kurucz,hu HUN,GK,West Ham,21,1988,1,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
334,Tomasz Kuszczak,pl POL,GK,Manchester Utd,27,1982,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
335,Dirk Kuyt,nl NED,"DF,FW",Liverpool,29,1980,37,35,3003,33.4,9,3,12,8,1,1,3,0,0.27,0.09,0.36,0.24,0.33,Matches
336,Sotirios Kyrgiakos,gr GRE,DF,Liverpool,30,1979,14,13,1194,13.3,1,0,1,1,0,0,1,1,0.08,0.00,0.08,0.08,0.08,Matches
337,Frank Lampard,eng ENG,MF,Chelsea,31,1978,36,36,3218,35.8,22,14,36,12,10,11,0,0,0.62,0.39,1.01,0.34,0.73,Matches
338,Henri Lansbury,eng ENG,MF,Arsenal,18,1990,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
339,Sebastian Larsson,se SWE,MF,Birmingham City,24,1985,33,26,2376,26.4,4,2,6,4,0,0,3,0,0.15,0.08,0.23,0.15,0.23,Matches
340,Liam Lawrence,ie IRL,MF,Stoke City,27,1981,25,14,1382,15.4,1,2,3,1,0,0,0,0,0.07,0.13,0.20,0.07,0.20,Matches
341,Grant Leadbitter,eng ENG,MF,Sunderland,23,1986,1,0,29,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
342,Lucas Leiva,br BRA,MF,Liverpool,22,1987,35,32,2841,31.6,0,2,2,0,0,0,9,0,0.00,0.06,0.06,0.00,0.06,Matches
343,Aaron Lennon,eng ENG,"FW,MF",Tottenham,22,1987,22,20,1801,20.0,3,9,12,3,0,0,1,0,0.15,0.45,0.60,0.15,0.60,Matches
344,Joleon Lescott,eng ENG,DF,Manchester City,26,1982,18,17,1566,17.4,1,1,2,1,0,0,1,0,0.06,0.06,0.11,0.06,0.11,Matches
345,Joleon Lescott,eng ENG,DF,Everton,26,1982,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
346,Amine Linganzi,cg CGO,MF,Blackburn,19,1989,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
347,Jake Livermore,eng ENG,MF,Tottenham,19,1989,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
348,Federico Macheda,it ITA,FW,Manchester Utd,17,1991,5,1,132,1.5,1,1,2,1,0,0,0,0,0.68,0.68,1.36,0.68,1.36,Matches
349,Stefan Maierhofer,at AUT,FW,Wolves,26,1982,8,1,184,2.0,1,0,1,1,0,0,1,1,0.49,0.00,0.49,0.49,0.49,Matches
350,Steed Malbranque,fr FRA,MF,Sunderland,29,1980,31,30,2060,22.9,0,5,5,0,0,0,3,0,0.00,0.22,0.22,0.00,0.22,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
351,Florent Malouda,fr FRA,"FW,MF",Chelsea,29,1980,33,26,2304,25.6,12,8,20,12,0,0,4,1,0.47,0.31,0.78,0.47,0.78,Matches
352,Michael Mancienne,sc SEY,"DF,MF",Wolves,21,1988,30,22,1993,22.1,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
353,Vito Mannone,it ITA,GK,Arsenal,21,1988,5,5,450,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
354,Dean Marney,eng ENG,MF,Hull City,25,1984,16,15,1217,13.5,1,3,4,1,0,0,4,0,0.07,0.22,0.30,0.07,0.30,Matches
355,Marcelo Martins Moreno,bo BOL,FW,Wigan Athletic,22,1987,12,9,724,8.0,0,1,1,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12,Matches
356,Javier Mascherano,ar ARG,"DF,MF",Liverpool,25,1984,34,31,2758,30.6,0,0,0,0,0,0,10,2,0.00,0.00,0.00,0.00,0.00,Matches
357,Nemanja Matić,rs SRB,MF,Chelsea,20,1988,2,0,43,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
358,Chris McCann,ie IRL,"DF,MF",Burnley,22,1987,7,7,488,5.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
359,Gavin McCann,eng ENG,MF,Bolton,31,1978,11,5,537,6.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
360,Benni McCarthy,za RSA,FW,West Ham,31,1977,5,2,157,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
361,Benni McCarthy,za RSA,FW,Blackburn,31,1977,14,7,713,7.9,1,3,4,1,0,0,2,0,0.13,0.38,0.50,0.13,0.50,Matches
362,James McCarthy,ie IRL,MF,Wigan Athletic,18,1990,20,19,1631,18.1,1,1,2,1,0,0,3,0,0.06,0.06,0.11,0.06,0.11,Matches
363,George McCartney,nir NIR,DF,Sunderland,28,1981,25,20,1758,19.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
364,Kevin McDonald,sct SCO,MF,Burnley,20,1988,26,15,1465,16.3,1,1,2,1,0,0,5,0,0.06,0.06,0.12,0.06,0.12,Matches
365,James McFadden,sct SCO,"FW,MF",Birmingham City,26,1983,36,32,2639,29.3,5,3,8,3,2,3,5,0,0.17,0.10,0.27,0.10,0.20,Matches
366,Paul McShane,ie IRL,DF,Hull City,23,1986,27,26,2293,25.5,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
367,Gary McSheffrey,eng ENG,"FW,MF",Birmingham City,26,1982,5,1,103,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
368,Tyrone Mears,jm JAM,DF,Burnley,26,1983,38,38,3420,38.0,0,4,4,0,0,0,7,0,0.00,0.11,0.11,0.00,0.11,Matches
369,Mario Melchiot,nl NED,DF,Wigan Athletic,32,1976,32,32,2850,31.7,0,1,1,0,0,0,2,0,0.00,0.03,0.03,0.00,0.03,Matches
370,Bernard Mendy,fr FRA,"DF,FW",Hull City,27,1981,21,15,1397,15.5,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches
371,John Mensah,gh GHA,DF,Sunderland,26,1982,16,14,1061,11.8,1,0,1,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08,Matches
372,Fran Mérida,es ESP,MF,Arsenal,19,1990,4,0,65,0.7,1,0,1,1,0,0,0,0,1.38,0.00,1.38,1.38,1.38,Matches
373,David Meyler,ie IRL,MF,Sunderland,20,1989,10,9,727,8.1,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
374,Míchel,es ESP,MF,Birmingham City,23,1985,9,3,306,3.4,0,1,1,0,0,0,1,0,0.00,0.29,0.29,0.00,0.29,Matches
375,Mido,eg EGY,FW,West Ham,26,1983,9,5,490,5.4,0,0,0,0,0,1,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
376,Nenad Milijaš,rs SRB,MF,Wolves,26,1983,19,12,980,10.9,2,3,5,2,0,0,1,0,0.18,0.28,0.46,0.18,0.46,Matches
377,James Milner,eng ENG,"DF,MF",Aston Villa,23,1986,36,36,3172,35.2,7,12,19,4,3,4,5,0,0.20,0.34,0.54,0.11,0.45,Matches
378,Luka Modrić,hr CRO,MF,Tottenham,23,1985,25,21,1910,21.2,3,3,6,3,0,0,2,0,0.14,0.14,0.28,0.14,0.28,Matches
379,Aaron Mokoena,za RSA,"DF,MF",Portsmouth,28,1980,23,21,1723,19.1,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
380,Victor Moses,ng NGA,"DF,FW",Wigan Athletic,18,1990,14,2,442,4.9,1,3,4,1,0,0,0,0,0.20,0.61,0.81,0.20,0.81,Matches
381,Louis Moult,eng ENG,FW,Stoke City,17,1992,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
382,Steven Mouyokolo,cg CGO,DF,Hull City,22,1987,21,19,1674,18.6,1,0,1,1,0,0,1,0,0.05,0.00,0.05,0.05,0.05,Matches
383,Fabrice Muamba,eng ENG,MF,Bolton,21,1988,36,35,2936,32.6,1,0,1,1,0,0,11,0,0.03,0.00,0.03,0.03,0.03,Matches
384,Geoffrey Mujangi Bia,be BEL,MF,Wolves,19,1989,3,1,61,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
385,Hayden Mullins,eng ENG,MF,Portsmouth,30,1979,18,15,1316,14.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
386,Danny Murphy,eng ENG,MF,Fulham,32,1977,25,25,2134,23.7,5,0,5,2,3,3,5,0,0.21,0.00,0.21,0.08,0.08,Matches
387,Daryl Murphy,ie IRL,"FW,MF",Sunderland,26,1983,3,2,167,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
388,Riga Mustapha,nl NED,"FW,MF",Bolton,27,1981,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
389,Boaz Myhill,wls WAL,GK,Hull City,26,1982,27,27,2430,27.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
390,David N'Gog,fr FRA,FW,Liverpool,20,1989,24,10,1022,11.4,5,0,5,5,0,0,1,0,0.44,0.00,0.44,0.44,0.44,Matches
391,Charles N'Zogbia,fr FRA,"DF,FW",Wigan Athletic,23,1986,36,35,3030,33.7,5,6,11,5,0,0,7,0,0.15,0.18,0.33,0.15,0.33,Matches
392,Nani,pt POR,"FW,MF",Manchester Utd,22,1986,23,19,1585,17.6,3,6,9,3,0,0,1,1,0.17,0.34,0.51,0.17,0.51,Matches
393,Samir Nasri,fr FRA,"FW,MF",Arsenal,22,1987,26,22,1880,20.9,2,4,6,2,0,0,2,0,0.10,0.19,0.29,0.10,0.29,Matches
394,Kyle Naughton,eng ENG,DF,Tottenham,20,1988,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
395,Lucas Neill,au AUS,DF,Everton,31,1978,12,10,920,10.2,0,2,2,0,0,0,1,0,0.00,0.20,0.20,0.00,0.20,Matches
396,Ryan Nelsen,nz NZL,DF,Blackburn,31,1977,28,25,2271,25.2,4,1,5,4,0,0,3,0,0.16,0.04,0.20,0.16,0.20,Matches
397,Gary Neville,eng ENG,DF,Manchester Utd,34,1975,17,15,1354,15.0,0,1,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches
398,Phil Neville,eng ENG,"DF,MF",Everton,32,1977,23,22,1954,21.7,0,1,1,0,0,0,1,0,0.00,0.05,0.05,0.00,0.05,Matches
399,Erik Nevland,no NOR,FW,Fulham,31,1977,23,12,1169,13.0,3,4,7,3,0,0,2,0,0.23,0.31,0.54,0.23,0.54,Matches
400,Gunnar Nielsen,fo FRO,GK,Manchester City,22,1986,1,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
401,Frédéric Nimani,cf CTA,FW,Burnley,20,1988,2,0,47,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
402,Alex Nimely,eng ENG,FW,Manchester City,18,1991,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
403,Mark Noble,eng ENG,MF,West Ham,22,1987,27,25,2118,23.5,2,4,6,1,1,1,7,1,0.08,0.17,0.25,0.04,0.21,Matches
404,Nyron Nosworthy,jm JAM,DF,Sunderland,28,1980,10,7,710,7.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
405,Frank Nouble,eng ENG,"FW,MF",West Ham,17,1991,8,3,255,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
406,David Nugent,eng ENG,FW,Portsmouth,24,1985,3,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
407,David Nugent,eng ENG,FW,Burnley,24,1985,30,20,1875,20.8,6,2,8,6,0,0,0,0,0.29,0.10,0.38,0.29,0.38,Matches
408,Steven Nzonzi,fr FRA,MF,Blackburn,20,1988,33,33,2862,31.8,2,0,2,2,0,0,6,0,0.06,0.00,0.06,0.06,0.06,Matches
409,Andy O'Brien,ie IRL,DF,Bolton,30,1979,6,6,513,5.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
410,Garry O'Connor,sct SCO,FW,Birmingham City,26,1983,10,5,558,6.2,1,0,1,1,0,0,2,0,0.16,0.00,0.16,0.16,0.16,Matches
411,Jamie O'Hara,eng ENG,MF,Tottenham,22,1986,2,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
412,Jamie O'Hara,eng ENG,MF,Portsmouth,22,1986,26,25,2251,25.0,2,4,6,2,0,1,8,0,0.08,0.16,0.24,0.08,0.24,Matches
413,Jay O'Shea,ie IRL,MF,Birmingham City,20,1988,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
414,John O'Shea,ie IRL,"DF,MF",Manchester Utd,28,1981,15,12,1119,12.4,1,1,2,1,0,0,0,0,0.08,0.08,0.16,0.08,0.16,Matches
415,Gabriel Obertan,fr FRA,"FW,MF",Manchester Utd,20,1989,7,1,170,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
416,John Obi Mikel,ng NGA,MF,Chelsea,22,1987,25,21,1740,19.3,0,1,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matches
417,Stefano Okaka,it ITA,FW,Fulham,19,1989,11,3,447,5.0,2,0,2,2,0,0,1,0,0.40,0.00,0.40,0.40,0.40,Matches
418,Seyi Olofinjana,ng NGA,MF,Hull City,29,1980,19,11,1138,12.6,1,0,1,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,Matches
419,Martin Olsson,se SWE,"DF,MF",Blackburn,21,1988,21,19,1718,19.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
420,Nedum Onuoha,eng ENG,DF,Manchester City,22,1986,10,5,575,6.4,1,1,2,1,0,0,0,0,0.16,0.16,0.31,0.16,0.31,Matches
421,Leon Osman,eng ENG,MF,Everton,28,1981,26,25,1977,22.0,2,1,3,2,0,0,3,0,0.09,0.05,0.14,0.09,0.14,Matches
422,Michael Owen,eng ENG,FW,Manchester Utd,29,1979,19,5,602,6.7,3,0,3,3,0,0,0,0,0.45,0.00,0.45,0.45,0.45,Matches
423,Quincy Owusu-Abeyie,gh GHA,"FW,MF",Portsmouth,23,1986,10,3,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
424,Daniel Pacheco,es ESP,"FW,MF",Liverpool,18,1991,4,0,47,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
